retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
59,4,3616,1,54,13,1,1,1128
16,5,9538,1,53,11,1,1,911
31,0,4325,1,50,6,4,1,706
54,1,9161,1,61,10,2,1,768
62,0,4340,0,53,11,1,1,479
30,1,5431,0,65,7,5,1,1241
42,5,1445,0,52,13,4,1,319
78,4,1728,0,37,6,0,0,1013
22,1,9304,0,33,6,3,1,419
41,5,7861,0,86,7,4,1,988
86,5,2081,0,83,7,1,1,1204
11,5,4486,1,55,9,5,1,343
14,2,9608,1,66,9,5,1,969
4,2,4362,0,43,8,0,0,1084
64,0,6125,0,45,11,2,1,366
83,1,1925,1,52,6,1,1,976
79,0,5803,1,72,6,2,1,448
90,1,368,0,63,7,2,1,179
16,4,1188,1,45,9,4,1,593
72,4,2577,1,72,8,0,0,885
52,3,3457,1,84,9,0,0,747
60,0,3941,0,35,7,4,1,409
49,2,1518,0,51,7,2,1,957
1,5,6186,1,56,13,0,0,999
52,1,6380,1,52,8,0,0,538
96,4,469,0,73,11,4,1,1004
71,3,6788,1,65,12,4,1,122
73,4,4027,0,57,7,3,1,1135
41,0,6506,0,77,8,1,1,306
53,4,5335,0,103,11,3,1,946
68,1,4865,0,52,12,4,1,157
22,4,4971,0,83,13,5,1,1213
67,1,1506,1,39,10,4,1,1190
23,3,4280,1,78,7,1,1,944
85,3,6088,1,60,9,2,1,70
79,4,8443,1,50,10,1,1,11
68,1,3994,1,53,14,3,1,1135
40,5,689,0,65,11,2,1,247
88,3,5866,0,58,9,0,0,378
11,1,4862,1,59,9,5,1,1098
79,4,8673,1,38,11,0,0,311
52,5,786,0,52,8,0,0,865
67,5,2497,0,40,13,3,1,205
59,2,2506,1,79,8,0,0,899
92,3,8758,0,57,8,5,1,1138
5,5,4133,0,88,11,3,1,336
85,4,4318,1,54,8,0,0,203
85,2,8786,0,75,10,0,0,946
36,2,7051,1,96,9,0,0,982
13,3,1313,1,47,7,4,1,201
56,5,2497,1,72,9,3,1,424
66,0,6336,1,83,6,5,1,409
87,5,563,0,98,9,5,1,351
97,5,9975,1,66,13,5,1,597
30,5,960,1,55,16,4,1,225
41,5,7505,0,65,6,4,1,454
48,1,3956,0,74,17,2,1,705
51,2,487,0,56,5,1,1,600
60,0,9631,0,79,12,1,1,476
97,4,328,0,40,12,2,1,656
38,2,6101,1,47,12,3,1,391
50,3,1660,1,90,6,4,1,502
55,5,9357,1,56,12,5,1,636
23,5,4346,0,86,10,5,1,287
41,2,9688,1,47,12,4,1,1018
0,4,8724,1,97,8,5,1,215
31,0,8296,0,59,13,5,1,1145
22,1,360,0,80,9,1,1,337
8,4,4083,1,57,12,4,1,529
29,0,8127,1,47,9,5,1,1238
63,4,8222,1,72,13,3,1,419
62,4,533,1,51,6,4,1,62
43,3,5413,0,59,7,5,1,245
26,4,1800,0,60,18,2,1,430
59,2,7936,1,75,5,1,1,908
63,4,2090,1,39,14,4,1,127
79,4,5509,1,63,9,4,1,1102
64,3,1726,0,74,11,1,1,454
86,2,9967,1,72,9,3,1,945
32,4,958,0,84,10,4,1,916
52,5,8961,0,58,7,2,1,892
87,1,2327,0,56,8,4,1,586
9,5,4991,1,46,7,0,0,826
92,1,2485,0,90,7,2,1,841
79,5,3218,0,64,5,3,1,519
86,4,7799,0,58,6,1,1,1117
77,0,5765,0,59,16,4,1,773
19,2,9274,1,62,9,2,1,53
50,1,5105,1,88,8,3,1,742
13,2,8747,1,66,10,0,0,1134
14,4,5078,1,46,6,1,1,1138
69,5,3952,1,77,12,5,1,680
84,2,2427,1,50,10,2,1,1212
90,5,8398,1,53,9,1,1,1170
90,4,2159,1,35,12,5,1,1009
98,2,6234,1,81,11,5,1,430
59,0,9142,1,67,12,1,1,629
57,3,9028,0,66,11,1,1,218
82,4,2759,0,77,10,4,1,76
89,1,6047,1,73,14,5,1,994
22,4,321,1,53,8,2,1,649
35,3,1245,0,48,6,2,1,725
84,0,2330,1,66,13,4,1,386
61,2,731,0,94,11,4,1,483
89,2,5253,0,45,12,3,1,909
48,0,1719,1,100,11,2,1,788
11,2,3379,0,53,8,4,1,340
54,5,6541,0,56,13,1,1,597
85,4,795,0,83,10,0,0,1098
21,1,4513,1,83,15,3,1,1235
83,2,5547,1,41,11,3,1,438
97,3,4507,0,69,11,5,1,1217
97,2,6021,0,57,12,1,1,1105
44,4,1430,0,47,8,0,0,960
17,2,6457,1,58,9,5,1,925
53,0,8648,0,98,8,5,1,377
66,5,9756,0,60,7,0,0,559
18,0,2381,0,74,9,2,1,754
46,4,5805,1,56,8,4,1,900
50,1,4464,0,67,10,1,1,940
5,4,5647,1,41,5,3,1,146
54,1,7895,0,75,17,4,1,850
77,2,9841,0,58,9,3,1,756
79,2,7569,1,75,13,0,0,53
33,3,6579,1,76,6,2,1,847
17,1,9502,0,80,9,3,1,727
56,2,6102,1,61,13,1,1,394
32,1,4264,0,54,12,1,1,712
62,3,63,1,88,11,2,1,816
97,3,483,0,83,15,3,1,607
33,4,7886,0,37,12,0,0,152
79,1,9017,0,61,16,3,1,1093
2,5,6040,0,71,6,2,1,747
41,5,8226,1,34,8,4,1,884
2,1,3318,0,45,6,1,1,317
53,5,8862,0,82,6,1,1,408
90,4,6829,0,42,13,5,1,589
53,5,7713,1,80,13,0,0,950
3,1,2759,0,60,8,3,1,892
1,5,5324,1,60,10,4,1,833
35,0,8155,0,64,7,4,1,112
72,0,1918,1,41,9,4,1,19
51,2,392,1,77,8,4,1,190
26,3,1800,0,58,7,4,1,113
29,4,130,1,93,11,4,1,243
41,1,9495,1,75,13,1,1,700
33,4,4537,1,60,7,4,1,316
69,5,781,1,67,7,5,1,777
63,1,2870,1,61,6,5,1,994
28,0,4601,0,56,7,2,1,1153
20,5,5222,1,63,15,1,1,1117
37,1,2210,1,62,10,2,1,649
38,4,3361,1,76,8,3,1,689
35,4,390,1,81,5,2,1,138
47,3,1930,0,50,7,5,1,88
18,4,1974,0,59,13,4,1,282
56,5,1980,1,57,8,0,0,881
94,0,4851,1,40,13,2,1,74
80,0,6526,1,73,12,4,1,105
69,0,2096,1,77,7,0,0,27
95,4,9911,0,48,13,0,0,378
63,3,8390,1,80,5,0,0,747
46,2,784,1,66,9,5,1,582
63,3,349,1,48,13,5,1,84
19,4,7886,0,52,5,1,1,295
46,0,2335,1,77,8,5,1,810
42,3,6522,0,50,11,0,0,301
38,0,2395,0,85,9,3,1,92
67,3,2184,1,40,9,3,1,1096
12,3,6070,1,46,13,2,1,1020
99,5,7171,1,87,13,1,1,804
96,2,3560,1,53,7,1,1,551
55,3,8691,1,86,13,3,1,506
53,3,6653,0,72,7,5,1,1165
60,0,3362,1,47,10,3,1,88
21,2,6140,1,87,12,4,1,102
91,5,9353,0,58,11,2,1,669
87,2,6030,0,62,14,5,1,948
87,4,1314,0,93,11,4,1,1057
29,4,7282,1,82,11,0,0,550
70,5,5433,1,85,10,3,1,999
69,5,4931,0,57,7,1,1,288
94,3,3055,1,65,16,2,1,959
67,4,3306,1,55,8,4,1,1177
35,1,1874,1,81,8,1,1,752
0,1,2331,0,37,12,2,1,465
30,3,2791,1,99,9,2,1,483
55,2,7926,0,64,10,2,1,1121
97,2,4190,0,49,14,1,1,453
54,2,7764,1,34,8,1,1,792
24,2,9412,1,71,7,2,1,479
17,5,5326,1,70,8,3,1,242
33,0,3150,0,72,9,0,0,891
70,4,2405,0,83,7,2,1,632
45,4,7177,1,69,13,1,1,10
60,0,190,1,39,16,2,1,1159
4,5,3648,0,64,13,0,0,819
94,0,1494,0,81,9,3,1,32
89,1,7171,0,51,8,1,1,59
67,4,1391,1,63,10,4,1,415
4,4,5160,0,35,13,1,1,847
30,3,7479,0,54,8,3,1,748
9,0,3312,1,47,8,5,1,454
32,4,5507,0,70,10,2,1,235
28,5,2518,0,76,9,3,1,593
17,1,7027,1,78,9,0,0,1206
40,4,4797,1,47,14,5,1,13
67,2,3512,0,101,6,4,1,390
5,0,9549,0,77,14,0,0,220
20,2,1144,0,61,6,4,1,799
68,3,4924,1,93,9,5,1,684
82,2,2094,0,47,5,4,1,264
42,3,3621,1,59,6,4,1,533
82,3,5664,0,66,13,3,1,965
27,0,3986,1,77,13,3,1,1080
19,3,1923,1,75,7,0,0,1139
73,3,8420,0,50,7,1,1,413
82,4,3279,0,83,10,0,0,685
20,2,5059,0,96,9,3,1,225
50,1,9335,0,47,9,0,0,258
62,5,8424,0,38,12,3,1,1009
94,0,6358,0,92,9,2,1,1001
47,2,3197,1,75,9,2,1,731
52,4,4040,0,85,7,1,1,101
38,2,9852,0,68,8,2,1,616
68,4,1179,1,53,8,0,0,574
53,1,2359,0,61,10,5,1,487
89,5,1489,1,74,9,2,1,493
49,4,1936,0,79,11,2,1,874
49,0,4449,0,78,6,3,1,633
74,2,3776,0,80,14,0,0,835
83,2,2220,1,59,6,5,1,65
20,1,8698,0,84,13,4,1,289
63,0,2376,0,50,7,2,1,716
81,4,4808,1,46,10,2,1,804
13,2,3950,0,88,9,4,1,743
41,0,6094,0,42,10,2,1,770
32,0,5933,1,74,15,5,1,1108
67,5,2176,1,46,11,3,1,993
79,5,2307,0,64,8,5,1,266
39,1,3539,1,72,8,3,1,258
86,0,8644,1,33,13,1,1,108
18,4,2460,0,36,5,4,1,848
58,0,6190,1,48,7,3,1,378
72,3,445,0,43,7,0,0,427
65,5,3499,1,39,8,5,1,728
29,0,3172,0,83,8,0,0,939
100,2,5158,0,59,11,0,0,461
21,4,3640,0,62,14,2,1,373
10,0,1512,1,58,9,2,1,677
83,1,1232,0,45,10,2,1,221
20,4,5288,0,88,9,5,1,986
80,0,6254,1,80,4,1,1,584
11,1,8317,1,34,5,3,1,671
0,4,8388,1,71,7,5,1,1217
19,1,6777,1,61,16,3,1,1239
69,0,9813,1,79,14,5,1,1243
75,4,8410,1,40,11,1,1,836
71,4,9486,0,80,14,2,1,594
70,3,5601,0,76,9,2,1,225
91,1,7482,0,76,6,1,1,698
36,4,1674,1,76,7,3,1,525
22,2,9660,1,64,12,0,0,581
90,0,8587,1,67,7,0,0,549
8,0,8440,0,64,12,4,1,562
48,2,5988,0,60,8,2,1,979
21,2,9217,0,63,11,2,1,1226
19,3,3047,0,63,7,3,1,1178
64,1,2821,0,75,9,2,1,298
81,5,8425,0,89,9,1,1,1114
13,0,5665,0,45,7,2,1,716
3,4,7631,0,85,12,3,1,1198
87,4,1062,1,75,7,5,1,698
22,4,2089,1,79,9,5,1,353
98,1,517,1,52,13,4,1,684
37,2,375,0,51,12,2,1,33
56,3,2250,1,41,11,0,0,850
72,1,1133,1,48,13,1,1,59
79,0,2307,0,101,9,5,1,1188
17,5,2387,1,61,9,5,1,63
79,2,3768,1,71,12,5,1,946
19,3,2780,1,61,9,5,1,702
16,3,2,1,91,6,5,1,796
4,0,4884,0,78,10,0,0,193
87,2,6410,1,37,5,2,1,850
10,4,211,0,60,11,5,1,635
70,1,1537,1,57,9,2,1,229
19,0,6104,1,42,11,2,1,479
27,3,2223,1,52,9,1,1,190
32,4,7771,1,74,8,1,1,788
64,2,9997,0,74,7,3,1,97
39,4,4962,0,63,12,2,1,248
59,4,2892,0,61,11,2,1,434
95,0,2805,0,84,10,0,0,707
42,1,8661,0,50,9,3,1,866
55,0,3992,1,82,5,5,1,850
94,1,3065,0,49,8,4,1,122
52,2,2526,0,44,9,2,1,1088
5,2,233,1,81,9,1,1,853
55,1,428,0,62,7,0,0,1243
81,0,451,1,47,6,1,1,149
78,0,7851,1,61,13,2,1,58
83,5,1811,0,53,7,2,1,403
89,2,9550,1,62,6,5,1,912
91,2,5346,1,60,10,4,1,10
91,5,1952,0,58,13,1,1,902
11,5,2254,1,33,13,4,1,353
52,2,3130,0,93,7,0,0,743
16,2,3524,1,65,7,2,1,1215
55,1,6636,1,87,8,0,0,1091
21,2,5833,1,70,16,0,0,1086
28,0,9448,1,54,13,1,1,326
1,1,150,1,53,15,0,0,10
31,4,9790,0,64,16,2,1,381
7,1,2724,1,43,11,2,1,1025
71,5,7379,1,61,8,5,1,1175
41,4,630,1,46,13,2,1,1116
2,1,3448,0,66,7,2,1,986
16,2,1958,0,73,14,1,1,486
7,5,1660,0,78,10,2,1,815
93,0,9623,0,64,13,3,1,40
33,4,9890,0,75,6,2,1,239
86,1,3028,1,60,8,2,1,703
87,0,6720,1,49,5,0,0,1188
63,2,8660,0,68,7,0,0,1168
94,2,4613,1,66,7,3,1,617
81,4,6070,1,47,7,3,1,162
58,4,8201,0,101,10,1,1,393
7,1,3748,0,56,9,3,1,648
74,3,4494,0,71,8,4,1,61
72,5,1720,1,104,7,3,1,950
9,5,4411,1,64,16,3,1,600
78,0,6533,1,64,9,0,0,497
52,0,7728,0,35,14,5,1,294
27,5,9592,0,38,12,4,1,661
99,0,682,0,76,6,3,1,393
86,0,3129,0,57,11,0,0,136
31,2,5655,1,36,9,5,1,153
35,1,943,1,74,11,4,1,583
64,4,3692,1,35,12,2,1,887
8,4,8748,0,41,12,1,1,288
100,4,4988,0,54,9,0,0,827
81,3,464,1,70,11,2,1,731
89,4,6213,1,69,10,3,1,865
8,3,5314,1,67,8,3,1,559
31,1,5383,0,90,13,1,1,1037
66,1,9698,1,54,7,5,1,774
39,3,8964,0,51,9,2,1,1066
77,0,8965,1,40,11,5,1,225
58,1,6299,0,42,12,2,1,77
87,5,2055,1,68,7,2,1,789
98,4,374,1,40,8,5,1,200
95,2,7373,0,41,12,2,1,475
33,2,6344,1,66,15,4,1,669
8,4,9175,1,81,10,0,0,100
15,5,3572,0,70,6,5,1,1241
69,5,7948,0,46,12,4,1,251
89,2,4533,0,82,9,1,1,335
73,5,9160,1,40,9,1,1,371
73,4,2732,1,90,13,0,0,351
54,2,5013,1,62,7,0,0,163
100,5,7072,1,57,14,2,1,36
78,1,624,1,76,10,1,1,697
70,0,7273,0,52,13,4,1,1136
20,4,5944,1,73,12,3,1,890
8,3,587,1,58,9,3,1,311
37,4,143,0,52,9,4,1,926
72,3,5444,0,47,6,5,1,1198
57,0,7107,1,56,15,2,1,358
53,5,3958,1,84,12,0,0,1200
35,3,6597,1,65,14,4,1,552
29,4,4816,1,95,11,0,0,502
100,4,4050,1,85,10,1,1,732
67,5,7568,1,52,8,3,1,905
76,3,7510,1,51,12,4,1,338
29,5,2972,0,75,8,0,0,56
88,4,6536,0,34,14,3,1,854
89,4,7413,1,33,8,3,1,1140
14,2,4419,1,75,11,5,1,1205
79,1,2008,1,49,16,0,0,932
20,5,7209,0,53,15,4,1,813
40,5,887,1,76,9,1,1,50
77,3,3668,1,68,13,1,1,1040
54,5,1704,0,79,8,0,0,1068
38,0,93,0,86,11,1,1,420
90,1,6717,0,83,9,3,1,1081
61,1,5338,0,77,9,5,1,1149
54,4,6680,0,61,7,4,1,662
88,1,8656,0,82,12,0,0,591
50,0,3837,0,41,13,1,1,229
9,3,9221,1,50,7,4,1,54
86,4,5429,0,47,8,3,1,1163
12,3,3305,1,75,12,2,1,940
30,2,2803,0,60,11,0,0,441
77,0,1078,0,45,13,3,1,627
59,5,2412,1,73,11,3,1,542
76,3,4835,0,71,12,4,1,19
13,0,4000,0,70,10,2,1,929
25,0,1026,1,71,7,0,0,356
74,4,6623,1,45,11,3,1,562
100,4,9005,0,79,12,2,1,702
83,0,644,1,78,10,3,1,843
57,1,2725,1,57,10,4,1,1067
70,1,3362,0,72,10,1,1,380
6,1,7012,0,65,10,2,1,128
8,2,8701,0,78,11,1,1,468
90,0,9402,1,80,6,5,1,1223
68,2,4032,0,58,8,2,1,349
65,5,8477,1,66,9,1,1,802
79,0,7880,0,53,9,0,0,573
6,1,9053,1,41,8,3,1,726
75,0,6067,0,90,7,2,1,586
14,5,1608,0,52,11,5,1,779
77,5,442,0,92,11,2,1,69
7,5,7765,1,61,10,3,1,937
87,2,574,0,68,18,1,1,59
68,5,7578,1,77,12,2,1,35
16,1,8112,0,45,11,1,1,1086
80,1,8975,0,72,13,4,1,681
90,0,6869,0,72,12,0,0,341
96,5,5543,0,69,5,2,1,1113
91,4,3902,1,86,8,3,1,624
55,2,9959,1,81,9,3,1,427
7,4,7803,1,60,11,5,1,1130
58,3,7849,1,47,9,4,1,86
43,2,5941,0,74,11,5,1,873
11,3,1281,0,41,6,0,0,184
49,5,3945,1,38,11,5,1,1139
80,4,9453,1,51,9,5,1,1000
44,3,4164,1,68,6,2,1,17
20,3,1285,1,65,13,3,1,1011
94,3,6965,1,86,13,2,1,97
53,1,1533,1,61,6,3,1,292
2,4,192,0,67,10,2,1,931
52,5,2148,1,54,15,4,1,216
40,3,9824,1,77,7,3,1,86
82,0,4356,1,65,6,0,0,305
67,5,1706,1,75,9,4,1,410
35,5,5684,0,47,10,5,1,650
34,0,5970,0,96,7,1,1,477
75,2,5071,1,54,9,0,0,183
96,3,9523,0,76,7,2,1,83
30,3,6106,0,60,7,3,1,1092
89,2,3191,1,74,8,0,0,320
85,5,5250,0,82,9,3,1,868
85,0,6123,0,32,12,4,1,367
10,0,1988,0,78,9,1,1,514
13,0,9134,0,64,13,1,1,727
82,4,8806,1,79,5,2,1,512
76,3,6853,1,38,9,1,1,362
29,0,6888,0,37,6,1,1,646
64,5,9126,0,70,8,1,1,320
76,4,9783,1,56,10,1,1,668
86,4,9004,1,69,11,4,1,797
89,3,938,1,31,9,2,1,440
30,2,3952,0,77,14,3,1,1197
62,1,1473,1,49,6,5,1,1136
63,3,7165,0,48,9,0,0,772
83,5,8796,1,63,8,0,0,916
72,3,3511,1,62,10,0,0,350
80,3,727,1,66,8,1,1,614
2,1,6753,1,87,12,4,1,387
16,2,4287,0,71,8,3,1,293
1,0,9990,1,72,10,0,0,784
14,0,4657,0,90,15,4,1,609
25,4,6270,0,53,8,5,1,240
84,4,1707,0,72,13,4,1,488
21,0,5243,0,52,9,1,1,277
7,5,1427,0,77,14,0,0,753
77,5,5010,1,36,11,5,1,500
39,0,5297,0,60,10,3,1,985
20,3,100,1,70,9,3,1,1189
77,2,9732,1,44,8,5,1,35
67,3,9771,1,82,9,4,1,950
14,3,2464,0,47,11,0,0,576
39,0,9796,1,41,10,0,0,746
93,3,800,0,51,7,5,1,192
11,2,2048,0,80,12,5,1,1234
1,3,2190,1,77,15,5,1,397
50,3,4038,0,43,8,0,0,462
62,1,297,1,53,8,2,1,937
38,2,5129,1,70,10,4,1,107
40,1,2472,0,74,11,5,1,186
32,0,3748,1,67,11,0,0,823
85,0,1199,0,37,13,2,1,628
21,2,9060,1,94,10,2,1,1032
8,2,2865,1,32,14,3,1,234
81,3,4633,1,60,10,1,1,1131
71,3,6663,1,60,18,3,1,726
73,0,6458,0,71,16,4,1,965
46,3,7465,0,55,6,0,0,287
44,0,5750,0,66,21,1,1,128
42,4,7837,0,56,8,0,0,58
14,3,5651,0,92,9,1,1,1033
7,0,1931,1,38,7,0,0,1185
83,2,1149,0,85,7,5,1,1106
21,0,5213,1,68,9,0,0,113
6,1,2542,0,84,7,0,0,644
29,4,5305,1,71,15,2,1,676
40,1,7163,0,57,9,4,1,990
27,5,2118,1,42,6,3,1,901
8,0,2265,0,45,10,3,1,813
79,5,6900,1,75,8,1,1,850
68,1,9233,1,104,8,4,1,880
19,2,604,1,74,9,4,1,714
14,2,1454,0,67,7,0,0,1057
5,5,8447,0,87,8,3,1,886
79,4,5423,1,66,10,1,1,1078
75,2,155,0,88,13,4,1,720
30,4,653,0,48,13,0,0,598
61,0,8704,1,58,11,3,1,482
73,3,9430,0,49,7,4,1,196
83,4,5964,1,50,10,5,1,17
34,4,1962,0,61,5,4,1,1165
4,1,6869,0,65,14,2,1,1113
41,3,4942,1,65,9,2,1,577
47,4,9225,1,78,14,5,1,1056
88,5,5514,0,66,7,4,1,909
68,3,3790,1,69,9,2,1,1189
29,2,442,1,72,12,2,1,1023
33,4,8607,0,44,7,3,1,452
12,2,8251,0,103,12,3,1,1162
60,3,3435,1,52,13,4,1,328
3,3,6792,1,46,6,5,1,676
20,4,9956,1,76,7,5,1,542
15,0,8642,1,64,12,4,1,486
72,4,2117,1,55,6,5,1,456
72,5,8983,1,43,12,5,1,976
15,2,7888,0,68,11,5,1,878
50,1,5339,0,71,8,4,1,1106
30,2,4155,1,51,7,3,1,549
91,1,4562,0,65,10,0,0,86
100,3,5724,0,68,8,4,1,81
33,1,5517,1,58,7,4,1,589
73,4,220,0,67,7,3,1,1210
47,1,5579,1,33,8,3,1,93
11,5,1657,0,72,13,0,0,30
69,1,9207,0,77,6,1,1,1161
9,1,3579,0,94,7,5,1,698
45,3,531,1,53,6,3,1,832
64,5,2720,1,53,12,2,1,1164
66,0,7154,0,96,16,1,1,131
44,2,4498,0,45,9,3,1,159
63,0,4020,0,46,10,5,1,959
99,3,5903,1,66,11,1,1,1017
60,3,2499,0,44,7,5,1,1074
48,2,1399,0,70,7,2,1,1232
23,4,1723,0,54,8,4,1,295
94,2,771,1,55,8,3,1,463
51,3,6416,1,96,11,3,1,1047
98,0,4674,0,69,7,1,1,1175
63,4,6177,0,74,15,5,1,1049
12,2,5822,0,54,14,5,1,821
100,1,9883,1,53,11,4,1,642
90,5,9654,0,46,15,5,1,238
65,3,6097,0,41,7,2,1,370
39,0,3388,1,65,13,3,1,903
51,1,9016,1,52,8,5,1,600
72,4,1131,0,72,12,4,1,1201
3,2,2969,0,94,11,1,1,1047
51,0,5415,1,93,10,2,1,909
44,0,8922,1,61,6,0,0,1183
82,2,3494,1,59,12,1,1,215
68,1,3393,0,60,9,3,1,482
66,5,6338,0,51,10,1,1,1023
35,3,513,0,76,9,4,1,980
2,0,5978,1,75,11,0,0,645
9,0,2401,1,86,14,1,1,310
25,4,291,1,94,8,4,1,97
96,4,9605,1,51,15,1,1,891
81,1,8159,1,60,7,1,1,513
5,5,3812,0,76,10,4,1,558
11,5,777,1,75,6,2,1,544
29,4,5280,1,38,12,5,1,9
64,5,8373,0,85,5,0,0,36
80,2,7784,0,61,10,2,1,219
64,4,1579,1,70,12,4,1,721
17,4,9255,1,69,6,2,1,197
97,0,6740,0,52,7,4,1,241
86,5,6764,0,70,6,1,1,460
85,1,1975,0,62,8,3,1,355
88,0,472,0,69,10,4,1,1119
87,0,4019,1,54,11,3,1,570
80,3,7814,0,41,6,3,1,97
100,1,2747,0,49,6,0,0,490
64,1,3977,1,77,6,3,1,465
78,0,8879,0,62,15,3,1,847
77,5,2841,0,62,8,4,1,167
7,3,4710,0,76,6,4,1,1230
76,2,5074,1,59,8,3,1,1013
100,5,7798,0,70,11,4,1,707
11,0,3439,1,85,12,2,1,4
80,3,7984,0,53,11,4,1,1201
45,5,2530,0,64,7,4,1,279
31,3,5378,0,53,7,5,1,801
97,4,4023,1,57,10,1,1,649
74,5,1512,1,82,8,3,1,1225
60,5,1592,0,83,11,0,0,9
87,3,6364,0,53,11,1,1,628
78,3,9200,1,104,5,5,1,131
63,5,9968,0,58,8,1,1,684
88,5,8907,1,55,13,3,1,1212
20,3,3226,1,79,7,4,1,41
53,3,4727,1,80,8,1,1,726
96,2,3379,1,84,8,2,1,375
90,4,9140,1,60,9,2,1,618
5,3,3375,0,70,11,2,1,374
36,3,8526,1,56,7,4,1,259
90,4,4399,1,86,11,0,0,96
36,3,6072,0,47,7,0,0,413
61,5,7997,1,31,6,1,1,34
61,2,9700,1,45,14,0,0,911
17,2,3766,0,65,8,1,1,1096
89,0,2533,0,42,9,0,0,1005
53,4,2697,1,43,13,1,1,453
10,3,5677,1,37,6,4,1,1156
71,5,1339,0,59,6,3,1,240
78,1,4694,1,69,8,3,1,709
71,3,7134,0,73,7,1,1,1245
85,5,3787,0,59,10,2,1,431
51,1,9431,0,34,10,3,1,695
48,5,6955,0,65,11,1,1,586
36,3,8746,0,43,9,2,1,380
94,1,2753,0,35,6,0,0,494
25,0,6543,1,49,8,3,1,301
31,2,8180,1,52,13,2,1,348
54,1,4235,0,51,11,0,0,324
33,4,706,0,56,7,2,1,560
18,4,6760,0,60,10,0,0,489
22,4,3032,1,46,12,5,1,830
76,3,9449,0,63,11,2,1,204
54,4,1019,1,34,15,5,1,814
77,3,9217,0,56,14,5,1,1221
75,2,3112,0,56,7,5,1,641
91,4,1784,0,83,11,3,1,80
62,2,7856,0,69,17,2,1,350
88,2,8964,0,68,9,5,1,1217
12,5,8424,0,43,9,3,1,536
42,3,6252,1,44,7,1,1,303
77,2,4414,1,61,8,3,1,311
60,0,6655,1,63,7,3,1,458
61,4,5255,0,55,10,4,1,452
65,4,8760,1,73,10,1,1,1024
63,0,1752,1,53,8,2,1,1184
78,0,8101,1,69,12,1,1,1024
73,2,6025,1,76,6,1,1,172
45,5,3153,1,67,10,0,0,660
79,5,3897,0,59,14,4,1,467
83,0,2999,0,41,11,3,1,1035
27,2,1981,0,59,14,3,1,90
16,3,283,1,41,18,1,1,530
5,2,5688,1,63,9,1,1,310
16,0,5121,0,63,7,0,0,82
0,0,3741,0,73,8,2,1,619
20,4,7581,1,39,10,4,1,599
26,3,2068,0,72,13,4,1,97
34,2,9870,1,69,8,5,1,1156
92,2,9762,0,42,8,1,1,1128
22,1,6663,0,44,12,0,0,1063
42,5,6033,1,87,7,0,0,994
11,5,1342,1,35,15,5,1,960
39,2,4524,0,51,10,1,1,359
6,4,8198,1,82,11,3,1,1150
73,5,5554,0,89,7,2,1,581
17,5,9941,0,85,13,4,1,634
45,5,5184,1,78,9,4,1,459
35,0,7006,1,86,9,1,1,779
89,4,870,1,81,9,4,1,276
72,0,2125,1,48,8,4,1,226
60,3,3979,0,72,11,3,1,708
97,5,7276,1,43,16,3,1,582
8,2,9277,0,80,9,3,1,447
81,0,5108,1,69,7,5,1,344
79,5,3552,1,84,7,1,1,400
46,2,6557,0,75,13,3,1,959
27,1,7425,1,94,6,4,1,658
8,5,3423,0,63,13,2,1,1077
76,5,7484,1,49,12,3,1,1013
78,4,7394,1,54,10,3,1,172
21,3,3011,1,31,9,4,1,927
46,4,2990,0,65,9,2,1,184
37,5,3147,0,79,12,4,1,203
66,3,5829,1,57,9,3,1,1013
73,1,7890,1,62,10,1,1,485
7,0,9537,1,70,8,2,1,1072
93,2,688,1,90,10,0,0,610
62,2,2541,0,88,10,0,0,431
44,0,4779,1,46,12,4,1,486
17,2,379,0,35,10,1,1,881
12,0,838,0,46,16,0,0,814
84,1,5472,1,89,10,1,1,517
73,2,8488,1,37,12,4,1,189
24,0,756,1,42,12,3,1,585
57,0,7886,0,52,15,0,0,569
14,1,2392,0,54,13,2,1,668
11,4,3763,1,45,9,4,1,1240
76,2,2201,1,43,14,1,1,248
76,0,7594,0,75,7,5,1,1150
0,3,8857,1,56,13,4,1,860
45,1,4255,0,38,10,4,1,966
77,2,5533,1,89,6,1,1,431
39,3,6555,0,55,6,0,0,997
86,3,3398,1,74,8,3,1,410
10,0,1646,1,52,7,1,1,646
9,0,8018,1,60,6,0,0,684
31,4,5353,0,50,16,5,1,1103
11,4,6886,1,60,13,4,1,473
66,0,305,1,40,12,1,1,1087
86,1,8566,0,47,7,3,1,801
67,4,4137,1,76,9,0,0,560
23,4,459,1,43,10,5,1,326
82,1,783,0,47,6,0,0,1001
22,5,2598,0,56,10,1,1,559
38,3,6876,1,70,10,2,1,107
21,3,4570,1,45,8,2,1,779
26,1,2271,1,54,10,5,1,571
5,1,2462,0,57,8,4,1,848
91,2,6414,1,45,12,2,1,1058
22,1,4202,0,49,5,3,1,1130
49,4,7074,0,73,7,2,1,1069
9,2,4755,1,97,6,4,1,950
91,5,6321,1,39,5,4,1,573
90,3,2232,0,65,6,2,1,1123
15,2,8247,1,76,9,2,1,684
65,5,9492,0,43,9,1,1,797
45,4,7944,1,68,12,0,0,917
17,4,2206,1,48,13,3,1,821
35,3,9746,0,48,8,1,1,327
95,3,3146,0,56,12,3,1,205
68,0,9880,1,53,10,2,1,214
