user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label,cluster,is_anomaly
938769,29,1,8169,1,65,17,5,1,952,0,-1,1
132785,23,0,8298,0,90,13,0,0,864,0,-1,1
187262,32,4,8768,1,58,19,1,1,1019,1,-1,1
797736,65,0,9854,1,59,13,0,0,109,1,-1,1
102776,6,1,5173,0,75,15,1,1,356,1,-1,1
884814,34,4,9946,1,86,12,3,1,1011,1,-1,1
150436,83,5,9299,1,86,12,0,0,476,0,-1,1
146869,13,1,8686,1,53,20,1,1,828,1,-1,1
523454,0,5,1922,0,63,12,1,1,81,0,-1,1
668576,93,4,9658,1,71,4,4,1,433,0,-1,1
199019,12,0,5598,0,57,6,0,0,944,0,-1,1
439998,91,0,5043,1,48,10,0,0,58,0,-1,1
877374,4,5,9825,0,92,9,1,1,344,0,-1,1
550972,85,0,8811,1,104,7,1,1,532,0,-1,1
942781,76,2,6532,0,97,14,2,1,509,1,-1,1
452393,5,4,3108,1,94,13,1,1,98,0,-1,1
874394,34,3,5964,1,88,15,4,1,1139,1,-1,1
768060,78,2,3414,0,40,15,5,1,1015,1,-1,1
552575,88,4,6181,0,36,16,4,1,399,0,-1,1
384893,82,0,4790,0,76,16,0,0,1209,0,-1,1
698763,21,0,575,0,78,16,4,1,63,0,-1,1
749265,2,1,819,0,70,19,2,1,347,0,-1,1
560795,23,3,9754,0,94,16,4,1,987,0,-1,1
547793,9,5,2028,0,86,13,1,1,184,0,-1,1
531060,72,1,961,1,65,15,0,0,77,0,-1,1
374906,39,4,199,0,81,15,1,1,302,1,-1,1
373943,51,5,4169,1,88,16,3,1,586,1,-1,1
485025,0,4,526,0,60,17,4,1,840,0,-1,1
474248,98,3,8148,1,40,6,0,0,768,0,-1,1
350264,69,0,5504,0,55,15,5,1,203,1,-1,1
997066,45,5,4055,1,87,18,0,0,761,1,-1,1
111743,97,4,6135,1,82,13,2,1,7,1,-1,1
273910,89,3,8867,0,78,18,4,1,414,1,-1,1
593118,51,0,462,1,71,15,0,0,394,1,-1,1
885300,20,2,7542,0,102,10,0,0,691,1,-1,1
370302,4,5,4070,0,50,15,0,0,910,0,-1,1
557409,26,3,2089,1,59,15,5,1,1076,0,-1,1
542999,42,3,2186,1,98,6,0,0,1148,0,-1,1
470701,79,1,6366,0,101,6,4,1,460,0,-1,1
995564,7,2,47,0,89,10,2,1,94,1,-1,1
847774,66,2,7953,0,84,17,5,1,430,1,-1,1
124975,0,0,9817,1,44,6,5,1,258,0,-1,1
958128,52,3,3613,0,45,19,4,1,780,0,-1,1
930657,62,0,9075,0,34,13,0,0,35,0,-1,1
963394,66,5,4976,0,52,15,0,0,567,1,-1,1
685910,0,3,59,0,88,14,3,1,99,0,-1,1
843875,47,5,245,0,33,12,0,0,83,1,-1,1
417974,50,0,7709,0,41,17,0,0,323,0,-1,1
853601,24,3,325,0,102,15,1,1,343,0,-1,1
993825,99,0,6536,0,37,13,0,0,1183,0,-1,1
821474,28,5,6400,1,91,3,3,1,159,0,-1,1
332093,77,4,88,0,88,8,0,0,100,0,-1,1
800390,46,2,9753,1,61,16,4,1,1167,1,-1,1
163170,60,1,5285,1,47,17,0,0,795,1,-1,1
824784,20,3,8753,1,95,9,0,0,743,1,-1,1
728910,96,5,7332,0,81,7,0,0,798,1,-1,1
693958,42,2,8631,0,92,15,1,1,1193,0,-1,1
265386,33,0,5120,0,48,17,5,1,569,0,-1,1
814768,10,4,1455,0,34,16,0,0,173,0,-1,1
806779,24,0,1144,0,80,15,4,1,669,1,-1,1
279658,100,0,4955,1,52,10,0,0,76,0,-1,1
698266,43,1,6910,0,66,17,2,1,1000,0,-1,1
486029,99,5,1774,1,36,7,0,0,450,0,-1,1
885157,93,1,8772,0,103,14,3,1,790,1,-1,1
831658,88,5,3836,0,79,15,0,0,112,0,-1,1
992911,28,5,9314,0,99,11,1,1,395,1,-1,1
464835,9,1,8962,1,96,10,0,0,643,0,-1,1
318251,17,0,4135,1,83,16,1,1,319,0,-1,1
865581,45,2,5071,1,36,14,0,0,1082,0,-1,1
808183,99,4,3847,0,58,14,5,1,1229,0,-1,1
621399,44,5,9786,0,104,8,5,1,153,1,-1,1
955149,90,2,6721,1,99,15,1,1,219,1,-1,1
639137,93,0,8773,0,52,13,0,0,245,1,-1,1
591547,96,0,6884,1,36,7,5,1,1243,1,-1,1
374370,88,2,9674,0,38,9,0,0,1130,0,-1,1
534392,33,0,1861,1,62,15,0,0,166,0,-1,1
923343,88,2,3236,0,69,16,1,1,203,0,-1,1
964974,73,0,1379,1,78,6,0,0,1209,0,-1,1
296297,1,5,7768,0,43,15,0,0,502,1,-1,1
192170,58,1,4162,1,98,13,4,1,71,1,-1,1
165293,83,5,1174,0,59,16,1,1,99,1,-1,1
107308,61,3,6938,1,44,17,5,1,102,0,-1,1
535157,72,5,606,1,41,14,0,0,691,0,-1,1
173629,68,4,3556,1,84,17,4,1,1042,1,-1,1
298623,77,1,2558,1,98,12,3,1,149,0,-1,1
404152,52,0,9980,0,27,11,2,1,382,1,-1,1
873677,30,1,8439,0,59,16,4,1,143,1,-1,1
104237,2,5,6313,0,75,17,4,1,70,0,-1,1
612729,27,2,171,0,41,17,5,1,1108,0,-1,1
583797,53,3,295,1,61,5,0,0,1157,1,-1,1
633887,12,3,2389,1,60,5,0,0,1239,1,-1,1
290256,24,0,2749,0,71,16,0,0,42,0,-1,1
652397,7,0,4171,1,83,4,4,1,619,1,-1,1
601278,45,3,354,1,33,11,0,0,362,0,-1,1
322252,90,5,2918,1,68,15,0,0,427,1,-1,1
644390,99,0,4241,0,37,9,0,0,861,0,-1,1
819417,79,3,3069,0,72,18,1,1,748,0,-1,1
179784,47,0,6282,0,96,12,0,0,669,0,-1,1
276526,11,1,4619,1,78,19,5,1,667,1,-1,1
144039,98,1,9729,0,49,15,0,0,1042,1,-1,1
166350,26,1,8553,0,101,7,0,0,817,1,-1,1
327187,2,1,6361,0,98,10,5,1,1108,0,-1,1
771033,93,1,1136,0,73,15,2,1,980,0,-1,1
888371,100,2,180,0,45,18,3,1,155,1,-1,1
171957,5,5,1220,1,38,16,1,1,106,1,-1,1
567931,36,4,4973,1,84,17,3,1,283,1,-1,1
939500,33,0,7375,0,92,13,1,1,34,1,-1,1
907462,0,0,8392,1,50,12,0,0,670,1,-1,1
657447,74,3,3918,0,99,8,0,0,146,0,-1,1
653180,24,2,6250,0,56,17,4,1,941,0,-1,1
109611,96,4,2565,0,105,6,2,1,287,0,-1,1
466378,59,1,9050,1,95,12,5,1,714,0,-1,1
710270,1,5,1022,1,41,5,0,0,1027,1,-1,1
629214,43,5,2348,1,88,16,0,0,185,1,-1,1
131430,11,4,3570,1,89,7,2,1,1232,0,-1,1
924083,53,2,2689,1,46,17,5,1,521,1,-1,1
195106,98,0,4221,0,89,11,1,1,1202,0,-1,1
404139,45,3,4401,0,63,18,1,1,716,1,-1,1
783446,5,2,9210,0,57,14,5,1,1166,0,-1,1
623622,33,5,1737,1,94,14,5,1,447,0,-1,1
130375,89,3,14,1,58,15,2,1,122,0,-1,1
883140,32,4,3643,1,65,19,1,1,834,1,-1,1
670472,98,0,1404,1,71,6,0,0,1017,0,-1,1
692514,19,0,5549,1,80,17,3,1,226,1,-1,1
720222,58,0,3743,1,94,13,5,1,36,0,-1,1
806415,31,5,4504,0,33,5,2,1,1167,0,-1,1
596051,5,1,7405,0,52,17,3,1,23,1,-1,1
375238,80,0,243,1,47,14,0,0,1095,0,-1,1
347840,7,3,5609,1,49,16,5,1,1022,1,-1,1
765904,64,0,4694,1,53,18,3,1,250,0,-1,1
183242,71,5,3983,0,39,15,1,1,1085,1,-1,1
806469,5,4,5103,0,45,16,0,0,66,1,-1,1
419107,3,4,730,1,89,9,0,0,888,0,-1,1
967462,45,4,9777,0,38,14,3,1,924,0,-1,1
265845,94,2,6044,1,93,6,0,0,106,1,-1,1
108777,82,1,29,0,48,20,3,1,209,0,-1,1
837717,92,4,7890,0,51,13,0,0,1193,0,-1,1
758974,19,1,9033,0,74,17,2,1,823,0,-1,1
149514,100,5,7025,0,86,4,1,1,519,1,-1,1
488041,42,4,5865,0,47,17,4,1,136,1,-1,1
168015,68,0,9861,1,96,7,2,1,1120,1,-1,1
862964,96,0,441,1,44,6,0,0,122,0,-1,1
520055,83,3,9144,1,41,4,5,1,1211,0,-1,1
915830,94,2,4492,1,40,16,1,1,238,1,-1,1
166179,93,0,7979,0,98,6,1,1,891,0,-1,1
185072,4,0,4657,0,67,19,4,1,1228,1,-1,1
319242,80,5,7763,0,56,17,4,1,810,0,-1,1
330184,14,4,7099,0,100,6,4,1,609,1,-1,1
614251,74,0,9039,1,38,12,0,0,1162,0,-1,1
146409,99,5,6906,0,88,6,5,1,1087,0,-1,1
821156,7,1,9850,1,88,11,0,0,709,1,-1,1
223472,42,4,704,1,92,13,0,0,156,1,-1,1
781911,91,5,6140,1,50,17,2,1,484,1,-1,1
866667,86,5,8512,1,77,11,0,0,82,1,-1,1
294565,90,1,8726,1,100,16,2,1,1029,0,-1,1
248229,100,5,7747,0,92,13,0,0,727,1,-1,1
287762,77,0,7731,1,40,13,0,0,123,0,-1,1
272531,19,2,4684,1,92,17,3,1,35,1,-1,1
554482,78,0,6342,0,94,14,1,1,801,1,-1,1
478486,85,4,4065,0,100,11,4,1,267,1,-1,1
633182,26,4,5953,0,42,17,5,1,353,0,-1,1
445142,30,2,9944,1,67,14,0,0,457,1,-1,1
149395,58,1,1108,0,72,16,0,0,399,0,-1,1
309152,23,5,8598,0,41,20,5,1,915,1,-1,1
683052,9,1,8879,1,86,16,1,1,1216,1,-1,1
551084,2,0,7988,1,74,12,0,0,586,0,-1,1
852166,94,0,155,1,78,17,0,0,622,1,-1,1
807399,80,3,9937,1,79,13,0,0,603,1,-1,1
892606,82,3,8111,0,47,15,0,0,1034,0,-1,1
255645,44,5,537,0,38,15,5,1,557,1,-1,1
525866,8,5,7930,1,45,16,4,1,986,0,-1,1
779213,70,5,8803,1,95,6,3,1,385,1,-1,1
818556,98,4,8883,1,49,17,0,0,558,0,-1,1
756847,5,0,707,1,100,9,2,1,1186,1,-1,1
401557,54,2,2673,1,81,15,1,1,17,0,-1,1
769914,32,0,2355,0,100,8,1,1,213,0,-1,1
507577,53,1,6094,0,101,12,0,0,984,0,-1,1
755083,2,5,4375,0,50,14,5,1,1202,0,-1,1
504037,16,5,9325,0,74,16,5,1,341,0,-1,1
917147,47,4,9458,1,95,18,2,1,31,0,-1,1
996985,31,0,8836,1,77,15,0,0,734,0,-1,1
595577,29,3,4443,0,48,15,0,0,1070,0,-1,1
790889,78,3,8487,1,75,15,5,1,1233,1,-1,1
986477,69,1,127,0,91,16,4,1,31,1,-1,1
731209,94,5,3463,0,102,13,1,1,1083,1,-1,1
103126,57,0,2739,0,99,12,3,1,1071,0,-1,1
947864,31,5,9811,0,88,14,0,0,234,1,-1,1
336099,12,1,7327,1,53,16,0,0,301,1,-1,1
803139,81,0,7613,0,81,16,1,1,198,1,-1,1
297501,12,0,5292,1,54,11,0,0,29,0,-1,1
241880,29,5,3988,0,37,14,0,0,1170,0,-1,1
828528,22,0,3507,1,110,10,1,1,688,1,-1,1
914945,74,4,9072,0,84,18,1,1,1129,1,-1,1
136343,39,0,3055,0,45,18,2,1,167,0,-1,1
650051,75,3,8772,0,90,13,0,0,306,0,-1,1
574672,10,0,759,0,37,9,0,0,1116,1,-1,1
842368,12,1,6246,0,97,7,0,0,188,1,-1,1
987925,89,2,3401,1,91,16,4,1,561,0,-1,1
614924,2,5,9783,1,37,13,4,1,141,0,-1,1
712446,93,2,266,1,31,15,0,0,292,0,-1,1
298508,96,0,3987,0,92,3,4,1,1101,1,-1,1
292515,8,5,6198,0,69,17,2,1,368,0,-1,1
924561,83,0,1653,0,50,16,0,0,488,1,-1,1
297511,70,5,784,1,56,16,0,0,839,0,-1,1
317112,1,5,2554,1,83,11,0,0,347,1,-1,1
804758,7,4,622,0,86,15,1,1,292,1,-1,1
760093,56,0,6969,0,57,18,3,1,386,0,-1,1
587754,67,2,1408,1,45,16,0,0,1090,0,-1,1
528014,95,0,5702,1,94,13,0,0,1160,1,-1,1
482685,95,4,9279,1,64,14,1,1,1203,1,-1,1
401031,79,3,5355,0,70,17,4,1,561,0,-1,1
502214,17,4,8824,0,96,6,0,0,957,0,-1,1
181685,7,1,654,1,98,5,1,1,1216,1,-1,1
582781,20,1,2567,1,94,17,5,1,385,1,-1,1
205770,3,0,8647,0,90,13,0,0,495,0,-1,1
774003,43,2,4138,0,94,14,0,0,30,1,-1,1
964016,2,5,2667,0,80,15,5,1,14,1,-1,1
935174,35,5,9826,0,98,14,4,1,819,0,-1,1
623942,19,3,9301,1,86,6,2,1,40,1,-1,1
269253,85,3,9147,0,99,17,5,1,53,0,-1,1
972802,24,5,8469,0,40,14,0,0,33,1,-1,1
598886,96,5,2223,0,98,8,0,0,414,1,-1,1
214892,5,4,8144,1,47,18,3,1,958,1,-1,1
329852,94,3,6691,0,49,4,0,0,154,0,-1,1
725700,19,5,5769,0,94,15,5,1,1209,0,-1,1
414480,72,1,5247,0,72,16,2,1,138,0,-1,1
110301,30,0,484,0,52,14,1,1,1236,0,-1,1
466486,86,5,2559,0,66,21,4,1,318,0,-1,1
395441,9,2,2633,0,80,17,3,1,1022,0,-1,1
319793,97,5,5223,0,78,15,2,1,890,1,-1,1
528743,18,5,495,1,35,20,4,1,839,0,-1,1
357939,70,5,2494,0,105,13,0,0,1130,1,-1,1
350138,67,5,4980,0,48,19,2,1,827,0,-1,1
940311,6,0,7791,0,48,15,0,0,42,0,-1,1
154097,6,5,9067,0,80,5,0,0,660,0,-1,1
737813,59,0,9128,0,79,16,1,1,1143,1,-1,1
871249,5,3,1526,1,36,17,1,1,110,1,-1,1
917991,94,5,8791,1,34,13,5,1,472,1,-1,1
305936,28,5,9275,1,97,7,5,1,597,1,-1,1
351042,95,3,124,0,81,15,0,0,1235,0,-1,1
485461,43,5,9202,1,32,14,5,1,1079,0,-1,1
925879,58,2,6685,1,49,15,0,0,16,0,-1,1
566478,39,5,9210,1,43,14,0,0,263,1,-1,1
488239,72,0,7636,1,103,11,1,1,229,0,-1,1
877691,91,1,8949,0,74,17,5,1,780,1,-1,1
262558,60,2,4085,0,41,16,1,1,813,0,-1,1
890003,98,3,7836,0,75,7,0,0,965,0,-1,1
183997,42,1,926,1,106,14,2,1,65,0,-1,1
239264,10,1,9513,0,91,11,2,1,187,1,-1,1
258997,7,5,2480,0,46,18,1,1,1087,0,-1,1
186683,38,0,8308,0,45,13,0,0,397,0,-1,1
425831,82,2,9680,0,92,5,0,0,663,1,-1,1
624575,41,5,3326,1,91,5,4,1,183,0,-1,1
664744,98,3,924,0,71,16,0,0,399,1,-1,1
376736,7,1,9977,0,82,14,3,1,42,0,-1,1
161158,3,1,3159,1,38,4,4,1,1212,1,-1,1
194401,19,2,4777,0,97,9,0,0,774,0,-1,1
166183,10,5,6956,1,77,16,0,0,201,0,-1,1
380219,97,5,2076,0,78,5,0,0,1095,0,-1,1
284635,89,0,5860,1,36,16,4,1,295,1,-1,1
151326,38,4,2524,1,66,17,2,1,23,1,-1,1
921461,56,2,6231,0,68,17,3,1,1151,1,-1,1
819712,86,5,2019,1,85,15,5,1,778,1,-1,1
616340,99,5,9205,0,34,13,1,1,380,0,-1,1
579754,71,4,621,1,96,9,2,1,1229,0,-1,1
607098,48,4,9792,0,105,4,3,1,44,0,-1,1
535538,94,4,6583,1,102,16,2,1,502,0,-1,1
609411,2,1,664,0,46,13,5,1,1213,1,-1,1
922011,78,5,6599,1,88,15,2,1,29,0,-1,1
822971,80,2,905,1,98,12,0,0,328,1,-1,1
787442,88,0,9479,1,58,16,5,1,360,0,-1,1
812265,16,5,6397,0,34,16,1,1,110,1,-1,1
805527,47,3,4530,1,116,5,2,1,1154,1,-1,1
741994,81,4,3337,0,81,16,1,1,8,1,-1,1
918414,95,4,9261,0,90,5,5,1,9,1,-1,1
789066,54,4,9882,0,51,18,4,1,595,1,-1,1
752548,93,1,5147,1,72,6,0,0,53,0,-1,1
350546,61,3,5235,1,104,11,2,1,709,0,-1,1
843921,59,5,1848,1,52,16,0,0,251,0,-1,1
169841,78,5,4809,0,76,15,0,0,257,0,-1,1
645451,75,2,8705,0,100,7,5,1,1202,1,-1,1
697167,85,5,1749,0,75,8,0,0,5,1,-1,1
928037,56,0,11,1,93,11,0,0,1012,1,-1,1
730643,47,2,9171,1,104,9,0,0,356,0,-1,1
206390,97,0,7168,0,77,16,2,1,27,0,-1,1
808253,97,5,6696,0,55,7,0,0,1234,0,-1,1
689889,68,4,9050,0,88,4,0,0,239,0,-1,1
454312,36,3,8138,1,45,15,0,0,41,1,-1,1
802338,1,5,2942,1,98,7,2,1,299,1,-1,1
808762,88,5,4658,0,35,16,4,1,35,0,-1,1
254949,85,1,1281,1,43,16,0,0,747,0,-1,1
376022,86,1,8563,0,93,5,0,0,1029,1,-1,1
707351,98,4,4898,1,72,3,3,1,570,1,-1,1
397639,100,5,420,0,39,13,2,1,259,0,-1,1
213252,84,4,3915,0,92,18,2,1,1225,1,-1,1
676591,49,0,2337,1,81,14,1,1,126,1,-1,1
527065,30,3,497,0,47,15,0,0,220,1,-1,1
687433,3,0,7225,1,80,15,0,0,406,0,-1,1
620058,46,1,8825,1,82,14,0,0,1139,0,-1,1
505404,66,5,4177,0,104,7,4,1,192,0,-1,1
636317,35,0,73,0,96,7,3,1,250,0,-1,1
629372,36,1,7840,0,40,16,0,0,1186,0,-1,1
284127,13,1,9988,0,89,13,5,1,1228,1,-1,1
189669,40,0,1484,0,57,16,3,1,444,1,-1,1
327987,12,0,842,0,41,16,0,0,472,1,-1,1
920677,97,1,156,0,91,13,0,0,1232,0,-1,1
322421,86,0,1445,1,44,10,0,0,376,1,-1,1
924354,8,1,4045,1,34,5,5,1,669,1,-1,1
690811,90,5,248,1,72,14,0,0,433,0,-1,1
366361,97,5,5398,1,74,14,0,0,1031,1,-1,1
944979,6,0,3071,0,44,17,3,1,949,1,-1,1
488787,84,3,9978,0,72,14,5,1,1225,0,-1,1
643971,9,3,8095,1,38,15,1,1,828,1,-1,1
257339,33,0,9397,0,86,14,3,1,17,1,-1,1
572111,59,2,9560,1,92,13,0,0,124,1,-1,1
829638,87,2,8220,0,67,18,5,1,469,0,-1,1
534313,31,5,4473,0,34,17,3,1,366,1,-1,1
485313,91,0,9793,0,78,18,0,0,864,1,-1,1
230631,70,0,5203,0,91,14,5,1,430,0,-1,1
235416,41,4,1207,1,37,15,0,0,1231,0,-1,1
653545,100,5,2550,0,84,16,4,1,319,0,-1,1
857492,91,5,4456,1,71,14,0,0,165,1,-1,1
325917,96,1,9687,1,32,10,1,1,593,0,-1,1
992156,87,5,3223,0,35,12,0,0,1181,0,-1,1
864278,45,1,8172,0,32,18,1,1,679,0,-1,1
993694,89,5,2846,1,44,16,1,1,323,1,-1,1
838285,5,0,7849,0,44,8,0,0,758,1,-1,1
275189,0,1,9810,1,92,6,2,1,753,0,-1,1
225606,1,0,9443,1,59,14,0,0,396,1,-1,1
829898,73,4,9568,0,82,15,5,1,182,0,-1,1
779051,30,1,9931,1,83,19,4,1,797,1,-1,1
618803,20,0,780,0,45,14,0,0,43,1,-1,1
399260,98,2,9468,0,50,9,0,0,137,1,-1,1
587001,76,0,7568,0,85,15,0,0,142,1,-1,1
503031,86,5,6480,0,78,16,1,1,990,1,-1,1
858373,34,5,3731,1,65,18,1,1,105,1,-1,1
264402,70,5,1940,1,92,16,4,1,881,0,-1,1
187882,23,4,5084,1,47,17,3,1,1243,1,-1,1
130708,60,4,8542,1,87,16,5,1,36,0,-1,1
360579,90,3,1408,0,71,18,5,1,291,1,-1,1
454064,83,4,3579,1,31,17,1,1,849,0,-1,1
192453,2,4,2985,0,30,13,0,0,318,0,-1,1
846132,43,4,7888,0,58,16,1,1,30,0,-1,1
591854,89,2,9347,0,87,14,0,0,401,0,-1,1
825478,92,5,9989,0,34,14,4,1,341,1,-1,1
641846,66,0,6147,0,34,6,1,1,1245,1,-1,1
274917,86,2,5845,1,66,17,4,1,757,0,-1,1
170938,7,3,7567,0,92,5,3,1,494,0,-1,1
576324,97,3,5219,0,104,10,5,1,125,1,-1,1
950080,64,5,4180,1,104,11,5,1,148,0,-1,1
717039,16,3,1377,0,71,16,0,0,40,1,-1,1
670090,91,4,7258,0,54,17,3,1,691,0,-1,1
588441,27,4,4088,0,72,16,5,1,379,0,-1,1
323636,38,2,5538,1,71,16,1,1,1077,0,-1,1
305986,79,4,9796,0,76,6,0,0,7,0,-1,1
213755,54,0,7679,0,75,15,0,0,712,1,-1,1
944431,15,3,915,0,27,8,0,0,361,1,-1,1
325721,57,4,7987,0,35,15,1,1,39,1,-1,1
491850,13,3,5790,0,82,15,2,1,51,1,-1,1
323900,0,0,9111,0,75,11,0,0,982,0,-1,1
600137,30,0,3249,0,70,16,5,1,473,1,-1,1
738417,18,5,7546,0,33,13,5,1,0,1,-1,1
922095,98,2,7760,0,56,18,3,1,552,1,-1,1
529234,64,4,2234,1,112,13,4,1,1013,1,-1,1
358127,41,1,6877,0,87,19,4,1,1056,0,-1,1
254330,95,0,7438,1,38,15,4,1,5,1,-1,1
668679,99,1,1302,0,95,14,4,1,864,0,-1,1
248747,94,0,3399,0,77,18,4,1,674,0,-1,1
193619,99,1,9806,1,100,17,3,1,716,0,-1,1
723862,54,5,7796,0,96,12,1,1,693,0,-1,1
815549,82,0,6487,1,77,16,1,1,208,1,-1,1
132122,100,0,765,1,79,16,5,1,464,0,-1,1
352180,95,3,5892,0,105,7,1,1,75,1,-1,1
267209,80,5,9792,0,99,6,5,1,956,0,-1,1
123104,27,5,5392,1,88,14,0,0,110,0,-1,1
429550,26,1,199,0,67,16,4,1,249,1,-1,1
272118,86,5,5821,0,52,17,0,0,871,1,-1,1
621685,12,5,447,1,95,13,2,1,1133,0,-1,1
472388,40,5,6328,0,94,15,5,1,652,0,-1,1
292260,95,5,6743,1,75,17,3,1,750,1,-1,1
867981,12,5,4116,1,87,6,2,1,3,0,-1,1
800462,35,2,741,0,39,15,5,1,180,1,-1,1
821610,85,2,4944,0,110,7,5,1,1141,0,-1,1
873868,66,3,9743,1,95,6,0,0,91,0,-1,1
674032,31,1,4510,1,64,18,5,1,19,1,-1,1
612272,94,0,459,1,43,19,4,1,443,1,-1,1
401743,11,2,263,1,40,12,0,0,267,0,-1,1
313212,39,1,43,1,77,4,0,0,141,0,-1,1
400453,95,2,1082,0,40,12,0,0,1231,0,-1,1
539614,53,0,1194,0,78,13,0,0,1215,1,-1,1
603756,97,4,2103,1,64,15,0,0,1221,0,-1,1
252317,63,4,9848,0,79,16,4,1,216,1,-1,1
475866,7,5,640,1,61,14,4,1,25,1,-1,1
980044,9,3,1004,1,77,16,5,1,1234,1,-1,1
346334,2,4,745,1,57,18,5,1,312,0,-1,1
989679,71,2,419,1,86,6,0,0,1160,0,-1,1
206107,13,4,805,1,98,14,4,1,981,1,-1,1
615691,36,4,9198,1,63,16,0,0,180,0,-1,1
246835,9,1,6793,0,89,16,1,1,488,0,-1,1
288952,99,2,4393,0,80,16,2,1,725,1,-1,1
717396,53,1,483,1,98,13,2,1,269,0,-1,1
846110,83,5,252,1,93,5,4,1,868,0,-1,1
438287,69,5,5136,1,94,6,0,0,717,0,-1,1
302987,78,3,7980,1,55,16,2,1,787,1,-1,1
981041,90,2,9827,0,47,18,1,1,682,1,-1,1
468161,82,0,3005,0,89,6,0,0,416,0,-1,1
619742,65,0,925,0,88,15,0,0,372,0,-1,1
111882,7,4,3348,1,87,6,0,0,1208,1,-1,1
191950,14,5,3784,0,62,17,4,1,1226,0,-1,1
867323,87,5,13,1,90,6,0,0,797,1,-1,1
730632,31,0,9542,1,107,11,0,0,1195,0,-1,1
325475,89,0,6521,0,72,17,4,1,1241,0,-1,1
734625,68,1,1672,1,99,10,4,1,543,1,-1,1
637887,92,3,4391,1,92,15,1,1,730,0,-1,1
367173,21,0,8986,0,63,17,5,1,781,0,-1,1
113069,64,2,8071,0,97,5,5,1,1084,0,-1,1
238794,48,1,6082,0,74,15,1,1,41,0,-1,1
996354,94,2,1044,0,44,16,0,0,478,1,-1,1
701387,80,4,9903,0,80,5,0,0,264,0,-1,1
813171,28,3,2192,0,69,17,1,1,117,0,-1,1
769853,57,0,1642,0,89,19,3,1,376,1,-1,1
567275,84,3,3579,0,38,16,0,0,705,0,-1,1
723852,36,1,1800,0,81,18,3,1,559,1,-1,1
453240,20,3,1394,0,82,16,1,1,661,0,-1,1
605979,53,4,3099,0,48,18,3,1,188,1,-1,1
812428,62,5,475,0,40,12,0,0,1188,0,-1,1
999362,14,2,1881,1,30,4,4,1,502,0,-1,1
509270,46,5,9421,0,96,9,5,1,892,1,-1,1
814406,87,0,2624,0,71,16,3,1,1112,0,-1,1
951359,37,5,7997,0,80,15,5,1,549,1,-1,1
733511,68,4,2044,0,40,12,0,0,931,1,-1,1
340940,79,3,9503,0,60,16,0,0,1018,0,-1,1
956873,27,0,8145,0,87,9,0,0,79,1,-1,1
232882,53,3,5737,0,40,16,0,0,109,0,-1,1
519651,99,0,9815,1,61,6,1,1,1033,1,-1,1
651367,7,0,443,0,93,13,5,1,168,1,-1,1
824732,85,3,9618,1,94,13,4,1,87,1,-1,1
605164,100,2,9089,0,103,16,0,0,367,1,-1,1
886861,5,4,2096,0,83,17,0,0,1098,0,-1,1
899531,42,1,9944,1,89,17,2,1,1076,1,-1,1
272246,3,2,1056,0,97,8,4,1,135,0,-1,1
333778,24,0,947,1,101,14,4,1,144,1,-1,1
972901,1,0,7012,1,42,19,0,0,985,1,-1,1
707392,1,0,5293,0,47,18,4,1,287,1,-1,1
873253,5,4,2834,1,44,6,5,1,1202,1,-1,1
543031,66,2,696,0,103,14,3,1,923,1,-1,1
940951,89,5,8845,0,70,10,0,0,823,1,-1,1
335717,63,5,1659,1,34,15,1,1,8,1,-1,1
117123,72,5,6070,0,108,7,3,1,1013,1,-1,1
947049,84,5,2513,1,86,14,0,0,61,1,-1,1
407734,69,3,9037,1,100,9,0,0,179,0,-1,1
629430,9,5,8901,1,87,16,1,1,1225,0,-1,1
940229,4,3,8179,0,94,11,1,1,477,0,-1,1
241982,87,1,7528,0,88,17,4,1,174,1,-1,1
657611,87,0,4048,0,54,15,0,0,1152,0,-1,1
341911,91,3,5005,1,81,16,4,1,401,0,-1,1
478389,79,2,5655,1,105,15,1,1,322,1,-1,1
859727,18,5,2618,0,79,14,0,0,59,0,-1,1
747094,24,5,8366,0,85,7,0,0,101,1,-1,1
344863,28,2,3756,0,86,16,3,1,1212,1,-1,1
142490,95,1,4164,0,89,6,0,0,284,0,-1,1
729251,27,0,33,1,64,14,0,0,355,1,-1,1
337407,6,5,3841,0,58,16,2,1,715,0,-1,1
512361,24,4,8696,1,40,17,1,1,1058,0,-1,1
305304,23,1,414,1,88,17,4,1,171,0,-1,1
550107,9,3,667,0,95,6,3,1,391,0,-1,1
416623,85,5,1743,0,57,15,0,0,4,0,-1,1
793961,20,5,8772,0,80,5,1,1,343,1,-1,1
681942,21,0,911,0,37,6,0,0,1051,1,-1,1
981243,36,3,744,1,106,11,0,0,325,1,-1,1
329929,2,4,1079,0,81,16,3,1,1188,0,-1,1
119390,96,4,5539,1,59,18,1,1,888,1,-1,1
540136,15,0,8203,0,42,13,0,0,843,0,-1,1
667786,71,4,7189,1,85,17,1,1,565,1,-1,1
388618,86,5,65,0,70,14,4,1,87,0,-1,1
996037,67,3,9308,0,95,14,1,1,1150,1,-1,1
354920,94,4,9798,0,61,17,0,0,395,1,-1,1
781402,25,1,2094,1,104,15,5,1,995,1,-1,1
709945,99,0,127,0,65,6,4,1,15,0,-1,1
